timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1763080559521,866,HTTP Request,200,OK,Thread Group 1-2,text,TRUE,,225,167,23,23,http://localhost:7071/api/DS_httpTrigger?sensor_count=20&batch_size=10,866,0,1
1763080560079,803,HTTP Request,200,OK,Thread Group 1-16,text,TRUE,,225,167,36,36,http://localhost:7071/api/DS_httpTrigger?sensor_count=20&batch_size=10,803,0,1
1763080560317,1092,HTTP Request,200,OK,Thread Group 1-22,text,TRUE,,225,167,49,49,http://localhost:7071/api/DS_httpTrigger?sensor_count=20&batch_size=10,1092,0,1
1763080561113,782,HTTP Request,200,OK,Thread Group 1-42,text,TRUE,,225,167,50,50,http://localhost:7071/api/DS_httpTrigger?sensor_count=20&batch_size=10,782,0,1
1763080560035,2371,HTTP Request,200,OK,Thread Group 1-15,text,TRUE,,225,167,50,50,http://localhost:7071/api/DS_httpTrigger?sensor_count=20&batch_size=10,2371,0,2
1763080560594,2282,HTTP Request,200,OK,Thread Group 1-29,text,TRUE,,225,167,50,50,http://localhost:7071/api/DS_httpTrigger?sensor_count=20&batch_size=10,2282,0,0
1763080560555,2863,HTTP Request,200,OK,Thread Group 1-28,text,TRUE,,225,167,50,50,http://localhost:7071/api/DS_httpTrigger?sensor_count=20&batch_size=10,2863,0,1
1763080561433,2507,HTTP Request,200,OK,Thread Group 1-50,text,TRUE,,225,167,50,50,http://localhost:7071/api/DS_httpTrigger?sensor_count=20&batch_size=10,2507,0,1
1763080560754,3828,HTTP Request,200,OK,Thread Group 1-33,text,TRUE,,225,167,50,50,http://localhost:7071/api/DS_httpTrigger?sensor_count=20&batch_size=10,3828,0,1
1763080559841,5555,HTTP Request,200,OK,Thread Group 1-10,text,TRUE,,225,167,50,50,http://localhost:7071/api/DS_httpTrigger?sensor_count=20&batch_size=10,5555,0,1
1763080559917,6000,HTTP Request,200,OK,Thread Group 1-12,text,TRUE,,225,167,50,50,http://localhost:7071/api/DS_httpTrigger?sensor_count=20&batch_size=10,6000,0,1
1763080560515,5933,HTTP Request,200,OK,Thread Group 1-27,text,TRUE,,225,167,50,50,http://localhost:7071/api/DS_httpTrigger?sensor_count=20&batch_size=10,5933,0,1
1763080559559,7393,HTTP Request,200,OK,Thread Group 1-3,text,TRUE,,225,167,50,50,http://localhost:7071/api/DS_httpTrigger?sensor_count=20&batch_size=10,7393,0,1
1763080561033,6386,HTTP Request,200,OK,Thread Group 1-40,text,TRUE,,225,167,50,50,http://localhost:7071/api/DS_httpTrigger?sensor_count=20&batch_size=10,6385,0,1
1763080561896,6049,HTTP Request,200,OK,Thread Group 1-42,text,TRUE,,225,167,50,50,http://localhost:7071/api/DS_httpTrigger?sensor_count=20&batch_size=10,6049,0,0
1763080566953,1494,HTTP Request,200,OK,Thread Group 1-3,text,TRUE,,225,167,50,50,http://localhost:7071/api/DS_httpTrigger?sensor_count=20&batch_size=10,1494,0,0
1763080562876,5886,HTTP Request,500,Internal Server Error,Thread Group 1-29,text,FALSE,,635,167,50,50,http://localhost:7071/api/DS_httpTrigger?sensor_count=20&batch_size=10,5886,0,0
1763080561313,7644,HTTP Request,200,OK,Thread Group 1-47,text,TRUE,,225,167,50,50,http://localhost:7071/api/DS_httpTrigger?sensor_count=20&batch_size=10,7643,0,1
