timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1763076621837.00,10280,HTTP Request,200,OK,Thread Group 1-3,text,TRUE,,225,137,9,9,http://localhost:7071/api/DS_httpTrigger,10280,0,0
1763076626130.00,6523,HTTP Request,200,OK,Thread Group 1-9,text,TRUE,,225,137,9,9,http://localhost:7071/api/DS_httpTrigger,6523,0,0
1763076632117.00,1040,HTTP Request,200,OK,Thread Group 1-3,text,TRUE,,225,137,8,8,http://localhost:7071/api/DS_httpTrigger,1040,0,0
1763076626734.00,6961,HTTP Request,200,OK,Thread Group 1-7,text,TRUE,,225,137,8,8,http://localhost:7071/api/DS_httpTrigger,6961,0,0
1763076633157.00,1039,HTTP Request,200,OK,Thread Group 1-3,text,TRUE,,225,137,8,8,http://localhost:7071/api/DS_httpTrigger,1039,0,0
1763076633696.00,1062,HTTP Request,200,OK,Thread Group 1-7,text,TRUE,,225,137,8,8,http://localhost:7071/api/DS_httpTrigger,1062,0,0
1763076634196.00,1067,HTTP Request,200,OK,Thread Group 1-3,text,TRUE,,225,137,7,7,http://localhost:7071/api/DS_httpTrigger,1067,0,0
1763076609527.00,26294,HTTP Request,200,OK,Thread Group 1-2,text,TRUE,,225,137,7,7,http://localhost:7071/api/DS_httpTrigger,26294,0,1
1763076635264.00,1054,HTTP Request,200,OK,Thread Group 1-3,text,TRUE,,225,137,7,7,http://localhost:7071/api/DS_httpTrigger,1054,0,0
1763076635821.00,1054,HTTP Request,200,OK,Thread Group 1-2,text,TRUE,,225,137,7,7,http://localhost:7071/api/DS_httpTrigger,1054,0,0
1763076636319.00,1069,HTTP Request,200,OK,Thread Group 1-3,text,TRUE,,225,137,7,7,http://localhost:7071/api/DS_httpTrigger,1068,0,0
1763076636876.00,1051,HTTP Request,200,OK,Thread Group 1-2,text,TRUE,,225,137,7,7,http://localhost:7071/api/DS_httpTrigger,1051,0,0
1763076637427.00,1011,HTTP Request,200,OK,Thread Group 1-3,text,TRUE,,225,137,7,7,http://localhost:7071/api/DS_httpTrigger,1011,0,0
1763076637929.00,1049,HTTP Request,200,OK,Thread Group 1-2,text,TRUE,,225,137,7,7,http://localhost:7071/api/DS_httpTrigger,1048,0,0
1763076610168.00,29392,HTTP Request,200,OK,Thread Group 1-1,text,TRUE,,225,137,7,7,http://localhost:7071/api/DS_httpTrigger,29392,0,0
1763076638440.00,1669,HTTP Request,200,OK,Thread Group 1-3,text,TRUE,,225,137,7,7,http://localhost:7071/api/DS_httpTrigger,1669,0,0
1763076639562.00,1052,HTTP Request,200,OK,Thread Group 1-1,text,TRUE,,225,137,6,6,http://localhost:7071/api/DS_httpTrigger,1052,0,0
1763076631606.00,9507,HTTP Request,200,OK,Thread Group 1-6,text,TRUE,,225,137,6,6,http://localhost:7071/api/DS_httpTrigger,9507,0,0
1763076640614.00,993,HTTP Request,200,OK,Thread Group 1-1,text,TRUE,,225,137,6,6,http://localhost:7071/api/DS_httpTrigger,993,0,0
1763076627265.00,14867,HTTP Request,200,OK,Thread Group 1-10,text,TRUE,,225,137,6,6,http://localhost:7071/api/DS_httpTrigger,14867,0,0
1763076641607.00,1039,HTTP Request,200,OK,Thread Group 1-1,text,TRUE,,225,137,6,6,http://localhost:7071/api/DS_httpTrigger,1039,0,0
1763076642133.00,1029,HTTP Request,200,OK,Thread Group 1-10,text,TRUE,,225,137,6,6,http://localhost:7071/api/DS_httpTrigger,1029,0,0
1763076642648.00,1058,HTTP Request,200,OK,Thread Group 1-1,text,TRUE,,225,137,6,6,http://localhost:7071/api/DS_httpTrigger,1058,0,0
1763076638979.00,5259,HTTP Request,200,OK,Thread Group 1-2,text,TRUE,,225,137,6,6,http://localhost:7071/api/DS_httpTrigger,5259,0,0
1763076643705.00,1023,HTTP Request,200,OK,Thread Group 1-1,text,TRUE,,225,137,6,6,http://localhost:7071/api/DS_httpTrigger,1023,0,0
1763076629223.00,15992,HTTP Request,200,OK,Thread Group 1-4,text,TRUE,,225,137,6,6,http://localhost:7071/api/DS_httpTrigger,15992,0,0
1763076644729.00,983,HTTP Request,200,OK,Thread Group 1-1,text,TRUE,,225,137,6,6,http://localhost:7071/api/DS_httpTrigger,983,0,0
1763076645216.00,1005,HTTP Request,200,OK,Thread Group 1-4,text,TRUE,,225,137,6,6,http://localhost:7071/api/DS_httpTrigger,1005,0,0
1763076645712.00,985,HTTP Request,200,OK,Thread Group 1-1,text,TRUE,,225,137,6,6,http://localhost:7071/api/DS_httpTrigger,984,0,0
1763076644237.00,3021,HTTP Request,200,OK,Thread Group 1-2,text,TRUE,,225,137,6,6,http://localhost:7071/api/DS_httpTrigger,3021,0,0
1763076643161.00,4593,HTTP Request,200,OK,Thread Group 1-10,text,TRUE,,225,137,6,6,http://localhost:7071/api/DS_httpTrigger,4593,0,0
1763076647259.00,970,HTTP Request,200,OK,Thread Group 1-2,text,TRUE,,225,137,6,6,http://localhost:7071/api/DS_httpTrigger,970,0,0
1763076647755.00,969,HTTP Request,200,OK,Thread Group 1-10,text,TRUE,,225,137,6,6,http://localhost:7071/api/DS_httpTrigger,969,0,0
1763076648229.00,1029,HTTP Request,200,OK,Thread Group 1-2,text,TRUE,,225,137,6,6,http://localhost:7071/api/DS_httpTrigger,1029,0,0
1763076648724.00,1069,HTTP Request,200,OK,Thread Group 1-10,text,TRUE,,225,137,6,6,http://localhost:7071/api/DS_httpTrigger,1068,0,0
1763076649259.00,1029,HTTP Request,200,OK,Thread Group 1-2,text,TRUE,,225,137,6,6,http://localhost:7071/api/DS_httpTrigger,1029,0,0
