timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1763389231999,34671,HTTP Request,200,OK,Thread Group 1-7,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,34671,0,1
1763389237534,31719,HTTP Request,200,OK,Thread Group 1-10,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,31719,0,0
1763389250294,31030,HTTP Request,200,OK,Thread Group 1-2,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,31030,0,0
1763389252172,30980,HTTP Request,200,OK,Thread Group 1-6,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,30980,0,0
1763389254212,30674,HTTP Request,200,OK,Thread Group 1-1,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,30674,0,0
1763389257354,31011,HTTP Request,200,OK,Thread Group 1-3,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,31011,0,0
1763389260952,29439,HTTP Request,200,OK,Thread Group 1-5,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,29439,0,0
1763389260945,31159,HTTP Request,200,OK,Thread Group 1-4,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,31159,0,0
1763389263523,30973,HTTP Request,200,OK,Thread Group 1-8,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,30973,0,0
1763389265313,30800,HTTP Request,200,OK,Thread Group 1-9,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,30800,0,0
1763389266670,31171,HTTP Request,200,OK,Thread Group 1-7,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,31171,0,0
1763389269255,31304,HTTP Request,200,OK,Thread Group 1-10,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,31304,0,1
1763389281325,31037,HTTP Request,200,OK,Thread Group 1-2,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,31037,0,1
1763389284887,29441,HTTP Request,200,OK,Thread Group 1-1,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,29441,0,1
1763389283153,32546,HTTP Request,200,OK,Thread Group 1-6,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,32546,0,1
1763389288366,31152,HTTP Request,200,OK,Thread Group 1-3,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,31152,0,1
1763389290393,30946,HTTP Request,200,OK,Thread Group 1-5,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,30946,0,1
1763389292106,31191,HTTP Request,200,OK,Thread Group 1-4,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,31191,0,1
1763389294498,30966,HTTP Request,200,OK,Thread Group 1-8,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,30966,0,1
1763389296114,31402,HTTP Request,200,OK,Thread Group 1-9,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,31402,0,1
1763389297842,31247,HTTP Request,200,OK,Thread Group 1-7,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,31247,0,1
1763389300560,31463,HTTP Request,200,OK,Thread Group 1-10,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,31463,0,0
1763389312363,31028,HTTP Request,200,OK,Thread Group 1-2,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,31028,0,0
1763389314329,30855,HTTP Request,200,OK,Thread Group 1-1,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,30855,0,0
1763389315700,31248,HTTP Request,200,OK,Thread Group 1-6,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,31248,0,0
1763389319519,31370,HTTP Request,200,OK,Thread Group 1-3,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,31370,0,0
1763389321340,31132,HTTP Request,200,OK,Thread Group 1-5,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,31132,0,0
1763389323297,31131,HTTP Request,200,OK,Thread Group 1-4,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,31131,0,0
1763389325463,31116,HTTP Request,200,OK,Thread Group 1-8,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,31116,0,0
1763389329090,29622,HTTP Request,200,OK,Thread Group 1-7,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,29622,0,0
1763389327516,32573,HTTP Request,200,OK,Thread Group 1-9,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,32573,0,0
1763389332024,31350,HTTP Request,200,OK,Thread Group 1-10,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,31350,0,2
1763389343392,31152,HTTP Request,200,OK,Thread Group 1-2,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,31152,0,1
1763389345185,30893,HTTP Request,200,OK,Thread Group 1-1,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,30893,0,1
1763389346948,31184,HTTP Request,200,OK,Thread Group 1-6,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,31184,0,1
1763389352473,29696,HTTP Request,200,OK,Thread Group 1-5,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,29695,0,1
1763389350890,32784,HTTP Request,200,OK,Thread Group 1-3,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,32784,0,1
1763389354429,30707,HTTP Request,200,OK,Thread Group 1-4,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,30707,0,1
1763389358713,28854,HTTP Request,200,OK,Thread Group 1-7,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,28854,0,1
1763389356581,32656,HTTP Request,200,OK,Thread Group 1-8,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,32656,0,1
1763389360091,31413,HTTP Request,200,OK,Thread Group 1-9,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,31412,0,1
1763389363375,30559,HTTP Request,200,OK,Thread Group 1-10,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,30558,0,0
1763389376078,29527,HTTP Request,200,OK,Thread Group 1-1,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,29527,0,0
1763389374545,32564,HTTP Request,200,OK,Thread Group 1-2,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,32564,0,0
1763389378133,31301,HTTP Request,200,OK,Thread Group 1-6,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,31301,0,0
1763389382169,31394,HTTP Request,200,OK,Thread Group 1-5,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,31394,0,0
1763389383674,31200,HTTP Request,200,OK,Thread Group 1-3,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,31199,0,0
1763389385136,31359,HTTP Request,200,OK,Thread Group 1-4,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,31359,0,0
1763389387568,31420,HTTP Request,200,OK,Thread Group 1-7,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,31420,0,0
1763389389238,31437,HTTP Request,200,OK,Thread Group 1-8,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,31437,0,0
1763389391504,31395,HTTP Request,200,OK,Thread Group 1-9,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,31395,0,0
1763389393934,31490,HTTP Request,200,OK,Thread Group 1-10,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,31490,0,2
1763389405606,30852,HTTP Request,200,OK,Thread Group 1-1,text,true,,210,139,10,10,http://localhost:7071/api/metricsPerSensor,30852,0,1
1763389407110,31131,HTTP Request,200,OK,Thread Group 1-2,text,true,,210,139,9,9,http://localhost:7071/api/metricsPerSensor,31131,0,1
1763389409435,30997,HTTP Request,200,OK,Thread Group 1-6,text,true,,210,139,8,8,http://localhost:7071/api/metricsPerSensor,30997,0,0
1763389413563,29947,HTTP Request,200,OK,Thread Group 1-5,text,true,,210,139,7,7,http://localhost:7071/api/metricsPerSensor,29947,0,1
1763389414873,30146,HTTP Request,200,OK,Thread Group 1-3,text,true,,210,139,6,6,http://localhost:7071/api/metricsPerSensor,30146,0,1
1763389416495,30074,HTTP Request,200,OK,Thread Group 1-4,text,true,,210,139,5,5,http://localhost:7071/api/metricsPerSensor,30074,0,1
1763389420675,28923,HTTP Request,200,OK,Thread Group 1-8,text,true,,210,139,4,4,http://localhost:7071/api/metricsPerSensor,28923,0,1
1763389418988,30752,HTTP Request,200,OK,Thread Group 1-7,text,true,,210,139,3,3,http://localhost:7071/api/metricsPerSensor,30752,0,1
1763389422900,29718,HTTP Request,200,OK,Thread Group 1-9,text,true,,210,139,2,2,http://localhost:7071/api/metricsPerSensor,29718,0,1
1763389425425,27262,HTTP Request,200,OK,Thread Group 1-10,text,true,,210,139,1,1,http://localhost:7071/api/metricsPerSensor,27262,0,0
