timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1763381565690,19410,HTTP Request,500,Internal Server Error,Thread Group 1-33,text,false,,756,139,50,50,http://localhost:7071/api/metricsPerSensor,19410,0,0
1763381564498,81994,HTTP Request,200,OK,Thread Group 1-3,text,true,,210,139,50,50,http://localhost:7071/api/metricsPerSensor,81994,0,1
1763381564452,87915,HTTP Request,200,OK,Thread Group 1-2,text,true,,210,139,50,50,http://localhost:7071/api/metricsPerSensor,87915,0,1
1763381564576,87921,HTTP Request,200,OK,Thread Group 1-5,text,true,,210,139,50,50,http://localhost:7071/api/metricsPerSensor,87921,0,1
1763381564413,89915,HTTP Request,200,OK,Thread Group 1-1,text,true,,210,139,50,50,http://localhost:7071/api/metricsPerSensor,89915,0,2
1763381564973,91458,HTTP Request,200,OK,Thread Group 1-15,text,true,,210,139,50,50,http://localhost:7071/api/metricsPerSensor,91457,0,1
1763381652368,5698,HTTP Request,500,Internal Server Error,Thread Group 1-2,text,false,,527,139,50,50,http://localhost:7071/api/metricsPerSensor,5698,0,1
1763381564622,93783,HTTP Request,200,OK,Thread Group 1-6,text,true,,210,139,50,50,http://localhost:7071/api/metricsPerSensor,93783,0,0
1763381564775,95311,HTTP Request,200,OK,Thread Group 1-10,text,true,,210,139,50,50,http://localhost:7071/api/metricsPerSensor,95311,0,1
1763381564530,97711,HTTP Request,200,OK,Thread Group 1-4,text,true,,210,139,50,50,http://localhost:7071/api/metricsPerSensor,97711,0,1
1763381565730,98810,HTTP Request,200,OK,Thread Group 1-34,text,true,,210,139,50,50,http://localhost:7071/api/metricsPerSensor,98810,0,1
1763381564653,102482,HTTP Request,200,OK,Thread Group 1-7,text,true,,210,139,50,50,http://localhost:7071/api/metricsPerSensor,102482,0,1
1763381566050,102981,HTTP Request,200,OK,Thread Group 1-42,text,true,,210,139,50,50,http://localhost:7071/api/metricsPerSensor,102981,0,1
1763381565019,105398,HTTP Request,200,OK,Thread Group 1-16,text,true,,210,139,50,50,http://localhost:7071/api/metricsPerSensor,105398,0,0
1763381565809,107189,HTTP Request,200,OK,Thread Group 1-36,text,true,,210,139,50,50,http://localhost:7071/api/metricsPerSensor,107189,0,1
1763381565570,107946,HTTP Request,200,OK,Thread Group 1-30,text,true,,210,139,50,50,http://localhost:7071/api/metricsPerSensor,107946,0,1
1763381565769,109748,HTTP Request,200,OK,Thread Group 1-35,text,true,,210,139,50,50,http://localhost:7071/api/metricsPerSensor,109748,0,1
1763381564699,111763,HTTP Request,200,OK,Thread Group 1-8,text,true,,210,139,50,50,http://localhost:7071/api/metricsPerSensor,111763,0,0
1763381564745,113604,HTTP Request,200,OK,Thread Group 1-9,text,true,,210,139,50,50,http://localhost:7071/api/metricsPerSensor,113603,0,1
1763381565410,114314,HTTP Request,200,OK,Thread Group 1-26,text,true,,210,139,50,50,http://localhost:7071/api/metricsPerSensor,114314,0,1
1763381564852,117079,HTTP Request,200,OK,Thread Group 1-12,text,true,,210,139,50,50,http://localhost:7071/api/metricsPerSensor,117079,0,0
1763381564897,118634,HTTP Request,200,OK,Thread Group 1-13,text,true,,210,139,50,50,http://localhost:7071/api/metricsPerSensor,118634,0,1
1763381564820,121711,HTTP Request,200,OK,Thread Group 1-11,text,true,,210,139,50,50,http://localhost:7071/api/metricsPerSensor,121711,0,1
1763381566210,120510,HTTP Request,200,OK,Thread Group 1-46,text,true,,210,139,50,50,http://localhost:7071/api/metricsPerSensor,120510,0,1
1763381565450,124117,HTTP Request,200,OK,Thread Group 1-27,text,true,,210,139,50,50,http://localhost:7071/api/metricsPerSensor,124117,0,1
1763381565344,124610,HTTP Request,200,OK,Thread Group 1-24,text,true,,210,139,50,50,http://localhost:7071/api/metricsPerSensor,124610,0,1
1763381564943,131033,HTTP Request,200,OK,Thread Group 1-14,text,true,,210,139,50,50,http://localhost:7071/api/metricsPerSensor,131033,0,1
1763381565890,130146,HTTP Request,200,OK,Thread Group 1-38,text,true,,210,139,50,50,http://localhost:7071/api/metricsPerSensor,130146,0,1
