timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1763383344974,1311,HTTP Request,500,Internal Server Error,Thread Group 1-140,text,false,,458,139,468,468,http://localhost:7071/api/metricsPerSensor,1311,0,1
1763383344825,1474,HTTP Request,500,Internal Server Error,Thread Group 1-103,text,false,,458,139,471,471,http://localhost:7071/api/metricsPerSensor,1474,0,1
1763383344790,1543,HTTP Request,500,Internal Server Error,Thread Group 1-94,text,false,,458,139,479,479,http://localhost:7071/api/metricsPerSensor,1543,0,1
1763383344698,1644,HTTP Request,500,Internal Server Error,Thread Group 1-71,text,false,,458,139,482,482,http://localhost:7071/api/metricsPerSensor,1644,0,1
1763383344978,1368,HTTP Request,500,Internal Server Error,Thread Group 1-141,text,false,,458,139,483,483,http://localhost:7071/api/metricsPerSensor,1368,0,1
1763383344755,1727,HTTP Request,500,Internal Server Error,Thread Group 1-85,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,1727,0,1
1763383344759,1756,HTTP Request,500,Internal Server Error,Thread Group 1-86,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,1756,0,1
1763383345018,1505,HTTP Request,500,Internal Server Error,Thread Group 1-151,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,1505,0,1
1763383344763,1777,HTTP Request,500,Internal Server Error,Thread Group 1-87,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,1777,0,1
1763383344838,1736,HTTP Request,500,Internal Server Error,Thread Group 1-106,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,1736,0,1
1763383344862,1732,HTTP Request,500,Internal Server Error,Thread Group 1-112,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,1732,0,1
1763383344797,1843,HTTP Request,500,Internal Server Error,Thread Group 1-96,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,1843,0,1
1763383344814,1859,HTTP Request,500,Internal Server Error,Thread Group 1-100,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,1858,0,1
1763383344882,1794,HTTP Request,500,Internal Server Error,Thread Group 1-117,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,1794,0,1
1763383344874,1806,HTTP Request,500,Internal Server Error,Thread Group 1-115,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,1806,0,1
1763383345077,1614,HTTP Request,500,Internal Server Error,Thread Group 1-166,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,1614,0,1
1763383345094,1676,HTTP Request,500,Internal Server Error,Thread Group 1-170,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,1675,0,1
1763383345102,1673,HTTP Request,500,Internal Server Error,Thread Group 1-172,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,1673,0,1
1763383345074,1703,HTTP Request,500,Internal Server Error,Thread Group 1-165,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,1703,0,1
1763383344593,2189,HTTP Request,500,Internal Server Error,Thread Group 1-45,text,false,,444,139,500,500,http://localhost:7071/api/metricsPerSensor,2189,0,1
1763383344565,2223,HTTP Request,500,Internal Server Error,Thread Group 1-38,text,false,,444,139,500,500,http://localhost:7071/api/metricsPerSensor,2223,0,1
1763383345089,1704,HTTP Request,500,Internal Server Error,Thread Group 1-169,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,1704,0,1
1763383345086,1708,HTTP Request,500,Internal Server Error,Thread Group 1-168,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,1708,0,1
1763383344906,1907,HTTP Request,500,Internal Server Error,Thread Group 1-123,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,1907,0,1
1763383344738,2089,HTTP Request,500,Internal Server Error,Thread Group 1-81,text,false,,444,139,500,500,http://localhost:7071/api/metricsPerSensor,2089,0,1
1763383344909,2055,HTTP Request,500,Internal Server Error,Thread Group 1-124,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,2055,0,1
1763383344925,2050,HTTP Request,500,Internal Server Error,Thread Group 1-128,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,2050,0,1
1763383344903,2173,HTTP Request,500,Internal Server Error,Thread Group 1-122,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,2172,0,1
1763383344920,2210,HTTP Request,500,Internal Server Error,Thread Group 1-126,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,2210,0,2
1763383344922,2222,HTTP Request,500,Internal Server Error,Thread Group 1-127,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,2222,0,1
1763383344950,2204,HTTP Request,500,Internal Server Error,Thread Group 1-134,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,2203,0,1
1763383345154,2042,HTTP Request,500,Internal Server Error,Thread Group 1-185,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,2042,0,2
1763383344966,2234,HTTP Request,500,Internal Server Error,Thread Group 1-138,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,2234,0,1
1763383344986,2254,HTTP Request,500,Internal Server Error,Thread Group 1-143,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,2254,0,1
1763383344954,2317,HTTP Request,500,Internal Server Error,Thread Group 1-135,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,2317,0,1
1763383345166,2108,HTTP Request,500,Internal Server Error,Thread Group 1-188,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,2108,0,1
1763383344829,2450,HTTP Request,500,Internal Server Error,Thread Group 1-104,text,false,,444,139,500,500,http://localhost:7071/api/metricsPerSensor,2450,0,1
1763383345138,2141,HTTP Request,500,Internal Server Error,Thread Group 1-181,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,2141,0,1
1763383344845,2439,HTTP Request,500,Internal Server Error,Thread Group 1-108,text,false,,444,139,500,500,http://localhost:7071/api/metricsPerSensor,2438,0,1
1763383345163,2126,HTTP Request,500,Internal Server Error,Thread Group 1-187,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,2126,0,1
1763383344938,2361,HTTP Request,500,Internal Server Error,Thread Group 1-131,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,2361,0,1
1763383345149,2158,HTTP Request,500,Internal Server Error,Thread Group 1-184,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,2157,0,1
1763383344958,2366,HTTP Request,500,Internal Server Error,Thread Group 1-136,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,2366,0,1
1763383345034,2295,HTTP Request,500,Internal Server Error,Thread Group 1-155,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,2295,0,1
1763383345021,2316,HTTP Request,500,Internal Server Error,Thread Group 1-152,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,2316,0,1
1763383345054,2302,HTTP Request,500,Internal Server Error,Thread Group 1-160,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,2302,0,1
1763383344644,2714,HTTP Request,500,Internal Server Error,Thread Group 1-58,text,false,,444,139,500,500,http://localhost:7071/api/metricsPerSensor,2714,0,1
1763383345041,2321,HTTP Request,500,Internal Server Error,Thread Group 1-157,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,2321,0,1
1763383345199,2225,HTTP Request,500,Internal Server Error,Thread Group 1-196,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,2225,0,1
1763383345211,2214,HTTP Request,500,Internal Server Error,Thread Group 1-199,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,2214,0,1
1763383344887,2541,HTTP Request,500,Internal Server Error,Thread Group 1-118,text,false,,444,139,500,500,http://localhost:7071/api/metricsPerSensor,2541,0,1
1763383345192,2237,HTTP Request,500,Internal Server Error,Thread Group 1-194,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,2237,0,1
1763383344877,2553,HTTP Request,500,Internal Server Error,Thread Group 1-116,text,false,,444,139,500,500,http://localhost:7071/api/metricsPerSensor,2553,0,1
1763383345061,2388,HTTP Request,500,Internal Server Error,Thread Group 1-162,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,2387,0,1
1763383344994,2495,HTTP Request,500,Internal Server Error,Thread Group 1-145,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,2495,0,1
1763383344971,2524,HTTP Request,500,Internal Server Error,Thread Group 1-139,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,2524,0,1
1763383344961,2540,HTTP Request,500,Internal Server Error,Thread Group 1-137,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,2540,0,1
1763383344998,2547,HTTP Request,500,Internal Server Error,Thread Group 1-146,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,2547,0,1
1763383345057,2495,HTTP Request,500,Internal Server Error,Thread Group 1-161,text,false,,458,139,500,500,http://localhost:7071/api/metricsPerSensor,2495,0,1
