timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1763080079817,1114,HTTP Request,200,OK,Thread Group 1-1,text,TRUE,,225,167,4,4,http://localhost:7071/api/DS_httpTrigger?sensor_count=20&batch_size=30,1114,0,0
1763080080365,1122,HTTP Request,200,OK,Thread Group 1-3,text,TRUE,,225,167,4,4,http://localhost:7071/api/DS_httpTrigger?sensor_count=20&batch_size=30,1122,0,0
1763080080931,1107,HTTP Request,200,OK,Thread Group 1-1,text,TRUE,,225,167,4,4,http://localhost:7071/api/DS_httpTrigger?sensor_count=20&batch_size=30,1107,0,0
1763080081487,1093,HTTP Request,200,OK,Thread Group 1-3,text,TRUE,,225,167,4,4,http://localhost:7071/api/DS_httpTrigger?sensor_count=20&batch_size=30,1093,0,0
1763080082038,1083,HTTP Request,200,OK,Thread Group 1-1,text,TRUE,,225,167,4,4,http://localhost:7071/api/DS_httpTrigger?sensor_count=20&batch_size=30,1083,0,0
1763080082581,1095,HTTP Request,200,OK,Thread Group 1-3,text,TRUE,,225,167,4,4,http://localhost:7071/api/DS_httpTrigger?sensor_count=20&batch_size=30,1094,0,0
1763080083122,1097,HTTP Request,200,OK,Thread Group 1-1,text,TRUE,,225,167,4,4,http://localhost:7071/api/DS_httpTrigger?sensor_count=20&batch_size=30,1097,0,0
1763080083677,1104,HTTP Request,200,OK,Thread Group 1-3,text,TRUE,,225,167,3,3,http://localhost:7071/api/DS_httpTrigger?sensor_count=20&batch_size=30,1104,0,0
1763080077111,8143,HTTP Request,200,OK,Thread Group 1-6,text,TRUE,,225,167,2,2,http://localhost:7071/api/DS_httpTrigger?sensor_count=20&batch_size=30,8143,0,0
1763080076654,9160,HTTP Request,200,OK,Thread Group 1-4,text,TRUE,,225,167,2,2,http://localhost:7071/api/DS_httpTrigger?sensor_count=20&batch_size=30,9160,0,0
1763080085255,1110,HTTP Request,200,OK,Thread Group 1-6,text,TRUE,,225,167,1,1,http://localhost:7071/api/DS_httpTrigger?sensor_count=20&batch_size=30,1109,0,0
1763080086365,687,HTTP Request,200,OK,Thread Group 1-6,text,TRUE,,225,167,1,1,http://localhost:7071/api/DS_httpTrigger?sensor_count=20&batch_size=30,687,0,0
